"id","name","winepoints_signalled","state_signalled","sold","winepoints","state"
21766,"Chateau Haut-Brion 1996 0,75 l",1,1,1,95,"2 cm, Etikett leicht verschmutzt"
21767,"Brancaia Il Blu 2013 0,75 l(1)",1,1,1,94,"ts"
21768,"Kracher Chardonnay Nr. 3 Nouvelle Vague Trockenbeerenauslese 2000 0,375 l(1)",1,1,1,94,"in"
21769,"Chateau Batailley 1995 0,75 l(1)",NULL,1,1,0,"in"
21770,"Bacio Divino Proprietary Red 2000 0,75 l(5)",1,1,NULL,90,"in"
21771,"Chateau de Laubade Bas Armagnac 1979 0,7 l",NULL,1,NULL,0,"ts"
21772,"Poggio Scalette Il Carbonaione 1997 0,75 l(1)",1,1,1,92,"ts, Etikett beschädigt, leicht verschmutzt"
21773,"Chateau Margaux 1987 0,75 l",NULL,1,NULL,0,"ts, Etikett leicht verschmutzt"
21774,"Lisini Brunello di Montalcino Ugolaia 2004 0,75 l",1,1,NULL,94,"in"
21775,"Kühn, Peter Jakob Mittelheimer St.Nikolaus Riesling Erstes Gewächs 2005 0,75 l",NULL,1,1,0,"0,5 cm"
21776,"Kongsgaard Syrah 2004 0,75 l",1,1,1,90,"1 cm"
21777,"Poggio Scalette Capogatto 2008 0,75 l",1,1,1,91,"in, Etiketten ganz leicht verschmutzt"
21778,"Prunotto Barolo Cannubi 1993 0,75 l",NULL,1,1,0,"in, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt"
21779,"Penfolds Cabernet Sauvignon Bin 707 2009 0,75 l",1,1,1,94,"in"
21780,"Dönnhoff Niederhäuser Hermannshöhle Riesling Grosses Gewächs 2009 0,75 l",1,1,NULL,93,"0,5 cm"
21781,"Chateau Grand-Puy-Ducasse 1989 0,75 l(1)",1,1,NULL,91,"in, Etikett ganz leicht verschmutzt"
21782,"Weil, Robert Kiedricher Gräfenberg Riesling Erstes Gewächs 2015 0,75 l",1,1,1,95,"0,5 cm"
21783,"Pommery Cuveé Louise Brut 2003 0,75 l",NULL,1,1,0,"0,5 cm"
21784,"Chateau Palmer 1989 0,75 l",1,1,1,96,"ts, Etikett ganz leicht beschädigt"
21785,"Deutz Blanc de Blancs Brut 1973 0,75 l",NULL,1,1,0,"1,5 cm, Etikett ganz leicht verschmutzt"
21786,"Schubert von, Carl Gutsverwaltung Maximin Grünhäuser Herrenberg Riesling Auslese trocken 1989 0,75 l(1)",NULL,1,NULL,0,"2 cm, Etikett ganz leicht verschmutzt"
21787,"Chateau Leoville-Barton 1996 0,75 l",1,1,1,93,"in, Etiketten ganz leicht verschmutzt"
21788,"Ornellaia 1995 0,75 l",1,1,1,92,"ts, Etikett leicht verschmutzt"
21789,"Domaine Ramonet Chassagne-Montrachet Morgeot 1er Cru 1989 0,75 l",NULL,1,1,0,"5 cm, Etikett leicht beschädigt, Kapsel ganz leicht beschädigt"
21790,"Chateau Mouton-Rothschild Le Petit Mouton 2005 0,75 l",1,1,1,91,"in"
21791,"Moet & Chandon Dom Perignon Brut 1978 0,75 l",NULL,1,1,0,"1 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, Kapsel stark beschädigt, Depotbildung"
21792,"Clos Saint Jean Chateauneuf-du-Pape 2008 0,75 l",1,1,1,90,"1 cm"
21793,"Gaja, Angelo Barolo Sperss 1994 0,75 l",NULL,1,1,0,"in, Etiketten leicht beschädigt, leicht verschmutzt"
21794,"Quintarelli, Giuseppe Cabernet Franc Alzero 1984 0,75 l",NULL,1,1,0,"ts, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, Kapsel mit Wachs versiegelt"
22414,"Patz & Hall Chardonnay 2015 0,75 l",NULL,1,1,0,"0,5 cm"
21795,"Chateau Pavie 1985 0,75 l",1,1,1,92,"in, Etikett ganz leicht verschmutzt, Tiroler Importeur"
21796,"Chateau Mouton-Rothschild 1989 0,75 l(11)",1,1,1,93,"ts"
21797,"Christoffel, Jos. jun. Erdener Prälat Riesling Auslese *** 2010 0,75 l",NULL,1,1,0,"0,5 cm, Kapsel ganz leicht beschädigt"
21798,"Comte Georges de Vogue Musigny Vieilles Vignes Grand Cru 2000 1,5 l",1,1,NULL,93,"0,5 cm, Etikett verschmutzt, leicht kellergrau"
21799,"Chateau Larrivet-Haut-Brion 2001 0,75 l",1,1,1,90,"in"
21800,"Gaja, Angelo Barbaresco 1985 0,75 l",NULL,1,1,0,"2 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, ganz leicht kellergrau, Kapsel leicht beschädigt"
21801,"Krug Vintage Brut 1998 0,75 l",1,1,1,95,"1 cm"
21802,"Moet & Chandon Dom Perignon ""Luminous"" Rose Brut 2002 1,5 l",1,1,1,98,"0,5 cm, Kapsel ganz leicht beschädigt"
21803,"Bodegas Riojanas Monte Real Gran Reserva 1994 0,75 l(2)",NULL,1,1,0,"1 cm"
21804,"Bollinger Grande Annee Brut 2002 0,75 l",1,1,1,94,"1 cm"
21805,"Bollinger Grande Annee Brut 2002 0,75 l",1,1,1,94,"1 cm"
21806,"Koehler-Ruprecht Kallstadter Saumagen Riesling Auslese ""R"" trocken 2005 0,75 l",NULL,1,1,0,"0,5 cm"
21807,"Koehler-Ruprecht Kallstadter Saumagen Riesling Auslese ""RR"" trocken 2007 0,75 l",NULL,1,1,0,"0,5 cm"
21808,"Weingut Dr. von Bassermann-Jordan Forster Ungeheuer Riesling Eiswein 1996 0,375 l(1)",NULL,1,NULL,0,"1 cm, Etikett ganz leicht verschmutzt"
21809,"Chateau Sociando-Mallet 1995 0,75 l(1)",1,1,NULL,90,"in, Etikett leicht verschmutzt"
21810,"Chateau Pavie 1988 0,75 l(1)",NULL,1,NULL,0,"in, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
21812,"Bodegas Alejandro Fernandez Dehesa La Granja 2001 0,75 l(1)",1,1,NULL,88,"in"
21813,"Allegrini Recioto della Valpolicella Classico 1990 0,75 l(1)",NULL,1,NULL,0,"1,5 cm, Etikett ganz leicht verschmutzt"
21814,"Chateau La Tour Haut Caussan 1989 0,75 l",NULL,1,NULL,0,"in, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt"
21815,"Jadot, Louis Gevrey Chambertin Clos St. Jacques 1er Cru 1994 0,75 l",NULL,1,NULL,0,"2 cm, Etiketten ganz leicht beschädigt"
21816,"Villa Banfi Tavernelle 1984 1,5 l",NULL,1,NULL,0,"hs, Etikett leicht verschmutzt, Kapsel oxidiert, Leckspuren"
21817,"Weingut Fritz Haag Brauneberger Juffer Sonnenuhr Riesling Auslese 1998 0,75 l(1)",NULL,1,NULL,0,"0,5 cm, Etikett leicht verschmutzt, Kapsel oxidiert, Leckspuren"
21818,"Krug Rosé Brut NV 0,75 l",1,1,1,92,"1 cm, ältere Abfüllung, Etikett knittrig"
21819,"Chateau Mouton-Rothschild 1996 6,0 l",1,1,1,94,"hf-in, Etikett stark beschädigt, stark verschmutzt, Rückenetikett fehlt"
21820,"Chateau Rieussec 1975 0,75 l",NULL,1,1,0,"hs, Etiketten ganz leicht verschmutzt, Kapsel ganz leicht beschädigt"
21821,"Chateau Citran 1997 0,75 l(10)",1,1,1,17,"in, Etiketten ganz leicht verschmutzt"
21822,"Bodegas Gallego Zapatero Yotuel Vinas Viejas 2005 0,75 l",NULL,1,1,0,"in"
21936,"Chateau du Vieux Guinot 2010 0,75 l(1)",NULL,1,NULL,0,"in, Etikett ganz leicht beschädigt"
21823,"Domaine Allary Haut-Brion Allary Haut-Brion rouge 2010 0,75 l",1,1,NULL,90,"in"
21824,"Chateau Grand-Puy-Lacoste 1993 0,75 l",NULL,1,1,0,"in, Etikett ganz leicht verschmutzt"
21825,"Domaine Allary Haut-Brion Allary Haut-Brion rouge 2010 0,75 l",1,1,NULL,90,"in"
21826,"Hirtzberger, Franz Hochrain Riesling Smaragd 2016 0,75 l",1,1,1,92,"0,5 cm"
21827,"Bodegas Gallego Zapatero Yotuel Vinas Viejas 2005 0,75 l",NULL,1,1,0,"in"
21828,"Weingut Keller Dalsheimer Hubacker Riesling Auslese trocken 1997 0,75 l",NULL,1,1,0,"0,5 cm, Etikett verschmutzt, Kapsel ganz leicht beschädigt, vinifiziert anlässlich 200 Jahre Weingut Keller"
21829,"Jadot, Louis Corton Charlemagne Grand Cru 1996 3,0 l",1,1,1,90,"3,5 cm, Etikett ganz leicht verschmutzt, Kapsel leicht beschädigt, Korken angehoben"
21830,"Chateau Mouton-Rothschild 2003 0,75 l",1,1,1,91,"hf-in, perfekter Zustand"
21831,"Teruzzi & Puthod Terre di Tufi bianco 2008 3,0 l",NULL,1,1,0,"ts"
21832,"Weingut Johann Topf Grüner Veltliner Strassertal 2009 6,0 l",NULL,1,1,0,"in, Etikett ganz leicht verschmutzt"
21833,"Ornellaia Masseto Merlot 2005 0,75 l",1,1,1,94,"in"
21834,"Hirtzberger, Franz Spitzer Honivogl Grüner Veltliner Smaragd 2017 1,5 l",1,1,1,95,"0,5 cm"
21835,"Moet & Chandon Dom Perignon Brut 2002 1,5 l",1,1,1,96,"0,5 cm"
21836,"Weingut Krutzler Perwolff 2000 0,75 l",1,1,1,93,"in, Etiketten ganz leicht verschmutzt"
21837,"Chateau Chasse-Spleen 1989 0,75 l",1,1,1,91,"in-ts, Etiketten ganz leicht verschmutzt"
21838,"Chateau Haut-Brion 1988 0,75 l",1,1,1,92,"1 cm, Etikett ganz leicht beschädigt, leicht verschmutzt"
21839,"Chateau Beauséjour-Duffau-Lagarosse 2009 0,75 l",1,1,1,10,"in"
21840,"Fürst von Metternich-Winneburg'sches Domänen Rentamt/ Schloß Johannisberg Schloß Johannisberg Rosalack Riesling Auslese 1953 0,75 l",NULL,1,NULL,0,"6 cm, Etikett leicht verschmutzt"
21841,"Castellare Coniale 1991 0,75 l(1)",NULL,1,NULL,0,"ts, Etikett verschmutzt"
21842,"Pichler, F.X. Loibner Steinertal Riesling halbtrocken 2001 0,75 l",NULL,1,1,0,"0,5 cm, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt, Zusatzaufkleber"
21843,"Weingut Friedrich Becker Blauer Spätburgunder Tafelwein 1996 1,5 l(1)",NULL,1,1,0,"3 cm, Etikett ganz leicht verschmutzt, Kapsel oxidiert, Leckspuren"
21844,"Weingut Müller-Catoir Mußbacher Eselshaut Rieslaner Trockenbeerenauslese 2001 0,375 l",NULL,1,NULL,0,"0,5 cm"
21845,"Chateau Brane-Cantenac 1996 0,75 l",NULL,1,1,0,"in, Etiketten ganz leicht verschmutzt"
21846,"Anheuser, August Kreuznacher Mönchberg Riesling Auslese 1988 0,75 l",NULL,1,NULL,0,"0,5 cm, Etiketten ganz leicht beschädigt"
21847,"Bodegas Senorio Gran Paulet Reserva 1984 0,5 l",NULL,1,NULL,0,"in, Depotbildung"
21848,"Domaine Saint-Ser Cuvee Prestige Rouge 2014 0,75 l",NULL,1,NULL,0,"in"
21849,"Mondavi/Rothschild Opus One 1981 0,75 l",NULL,1,1,0,"ts, Etikett beschädigt, verschmutzt"
21850,"La Rioja Alta Gran Reserva 904 2001 0,75 l",1,1,1,96,"in"
21851,"Chateau Marquis-de-Terme 1990 0,75 l(3)",NULL,1,1,0,"in, Etiketten leicht verschmutzt"
21852,"Chateau Langoa-Barton 2008 0,75 l",1,1,1,90,"in"
21853,"Chateau Gruaud-Larose 1995 0,75 l(1)",1,1,NULL,91,"in"
21854,"Bodegas Castano Hoya Munoz 2005 0,75 l",NULL,1,1,0,"in, Etiketten ganz leicht verschmutzt"
21855,"Chateau Duhart-Milon-Rothschild 1986 0,75 l(2)",1,1,1,90,"in, Etiketten ganz leicht verschmutzt"
21856,"Chateau Mouton-Rothschild 1988 0,75 l",1,1,1,92,"ts, Etikett ganz leicht verschmutzt"
21857,"Chateau Mouton-Rothschild 1988 0,75 l",1,1,1,92,"ts, Etikett ganz leicht verschmutzt"
21858,"Heymann Löwenstein Winninger Uhlen Roth Lay Riesling Erste Lage 2005 0,75 l(1)",1,1,1,90,"1,5 cm"
21859,"Umathum Pinot Noir Unter den Terrassen zu Jois 2007 0,75 l",NULL,1,1,0,"2 cm"
21860,"Chateau Fourcas-Dupré 1996 0,75 l(1)",1,1,1,91,"in, Etikett ganz leicht verschmutzt"
21861,"Bodegas Altanza Le Altanza Reserva ""Miro"" 2001 0,75 l",1,1,1,95,"0,5 cm, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt"
21862,"Bodegas Altanza Le Altanza Reserva ""Miro"" 2001 0,75 l",1,1,1,95,"0,5 cm, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt"
21863,"Mayr, Josephus Lamarein 2005 0,75 l",NULL,1,1,0,"in"
21864,"Domaine Saint-Ser Cuvee Prestige Rouge 2014 0,75 l",NULL,1,NULL,0,"in"
21865,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2009 0,75 l",1,1,NULL,91,"0,5 cm"
21866,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2009 0,75 l",1,1,NULL,91,"0,5 cm"
21867,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2009 0,75 l",1,1,1,91,"0,5 cm"
21868,"Chateau Mouton-Rothschild 1991 0,75 l",NULL,1,1,0,"ts"
21869,"Penfolds Grange Hermitage 2008 0,75 l",1,1,1,10,"in"
21870,"Heredia, Lopez Vina Tondonia 1934 0,75 l",NULL,1,1,0,"ts, Etikett ganz leicht beschädigt, leicht verschmutzt, stark kellergrau"
21871,"CVNE Reserva Especial 1952 0,75 l",NULL,1,NULL,0,"4 cm, Etikett stark beschädigt, stark verschmutzt, kellergrau"
21872,"Ziereisen Rhini Spätburgunder 2007 0,75 l",NULL,1,1,0,"1 cm"
21873,"Chateau Mouton-Rothschild 1999 1,5 l",1,1,1,92,"in, Etikett leicht beschädigt, ganz leicht verschmutzt"
21874,"Penfolds Cabernet Sauvignon Bin 407 2012 0,75 l(2)",NULL,1,1,0,"in"
21875,"Chateau Palmer 2002 0,75 l",1,1,1,94,"in"
21876,"Monteverro 2009 0,75 l",1,1,1,92,"in, Etikett ganz leicht verschmutzt"
21877,"Leitz, Josef Rüdesheimer Berg Rottland Riesling Auslese 2002 0,5 l(1)",1,1,NULL,92,"1 cm"
21878,"Bodegas Gallego Zapatero Yotuel Vinas Viejas 2005 0,75 l",NULL,1,1,0,"in"
21879,"Forman Cabernet Sauvignon 2015 0,75 l",1,1,1,92,"in"
21880,"Domaine Jean Gros Vosne Romanee Village 1981 0,75 l",NULL,1,1,0,"3 cm, Etiketten leicht verschmutzt"
21881,"Drouhin, Joseph Grands Echezeaux Grand Cru 1988 0,75 l",NULL,1,1,0,"2 cm, Etikett leicht beschädigt, stark verschmutzt"
21882,"Drouhin, Joseph Grands Echezeaux Grand Cru 1988 0,75 l",NULL,1,1,0,"2 cm, Etikett leicht beschädigt, stark verschmutzt"
21883,"Drouhin, Joseph Grands Echezeaux Grand Cru 1988 0,75 l",NULL,1,1,0,"1 cm, Etikett beschädigt, stark verschmutzt, Markierung auf dem Etikett"
21884,"Drouhin, Joseph Grands Echezeaux Grand Cru 1988 0,75 l",NULL,1,NULL,0,"0,5 cm, Etikett ganz leicht beschädigt, stark verschmutzt"
21885,"Chateau Boyd-Cantenac 1971 1,5 l(1)",NULL,1,1,0,"in, Etikett leicht verschmutzt, kellergrau, Kapsel ganz leicht beschädigt"
21886,"Chateau Malescot-Saint-Exupery 1982 0,75 l",NULL,1,NULL,0,"ts, Etiketten ganz leicht beschädigt, stark verschmutzt, Kapsel ganz leicht beschädigt"
21887,"Chateau Malescot-Saint-Exupery 1983 0,75 l(10)",NULL,1,NULL,0,"ts, Etiketten leicht beschädigt, stark verschmutzt, Kapsel ganz leicht beschädigt"
21888,"Chateau Batailley 1981 0,75 l(1)",NULL,1,1,0,"hs, Etikett ganz leicht beschädigt"
21889,"Graham´s Vintage Port 1983 0,75 l(1)",NULL,1,1,0,"in, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
21890,"Real Companhia Velha Colheita Port 1937 0,7 l",NULL,1,1,0,"in, Etikett ganz leicht beschädigt, Bottled:1972"
21891,"Chateau Palmer 1967 0,75 l",NULL,1,1,0,"hs, Etikett ganz leicht beschädigt, Kapsel ganz leicht beschädigt"
21892,"Zenato Amarone della Valpolicella Classico 1997 0,75 l",NULL,1,NULL,0,"0,5 cm, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt"
21893,"Chateau d'Aiguilhe 2004 0,75 l",NULL,1,NULL,0,"in"
21894,"Domaine Perrot-Minot Chambolle Musigny Les Fuees Vieilles Vignes 1er Cru 2009 0,75 l",NULL,1,1,0,"0,5 cm"
21895,"Chateau Haut-Brion 1970 0,75 l",NULL,1,1,0,"5,5 cm, Etikett verschmutzt, Kapsel ganz leicht beschädigt, Stempel auf dem Etikett, Kapsel oxidiert"
21896,"Gaja, Angelo Barbaresco 1982 0,75 l",NULL,1,1,0,"2 cm, Etikett ganz leicht beschädigt"
21897,"Autreau de Champillon Rose Brut 1er Cru NV 0,75 l",NULL,1,1,0,"1 cm, Depotbildung"
21898,"Chateau Leoville-Barton 1995 0,75 l",1,1,1,91,"in, Kapsel ganz leicht beschädigt"
21899,"Hospices de Beaune Savigny les Beaune Cuvee Fouquerand 1er Cru 2004 0,75 l",NULL,1,1,0,"0,5 cm"
21900,"Mähler-Besse Cheval Noir 1985 0,75 l",NULL,1,1,0,"hs"
21901,"Comte Georges de Vogue Chambolle Musigny Village 2000 0,75 l",NULL,1,NULL,0,"0,5 cm, Etikett verschmutzt"
21902,"Chateau Mouton-Rothschild 1993 0,75 l",1,1,1,90,"in"
21903,"Chateau Palmer 1989 0,75 l",1,1,1,96,"in, Etikett ganz leicht beschädigt"
21904,"Chateau Haut-Bailly 2010 0,75 l",1,1,1,95,"in, Etikett ganz leicht verschmutzt"
21905,"Chateau Latour 1987 0,75 l",NULL,1,1,0,"ts, Etikett stark beschädigt, stark verschmutzt, Kapsel beschädigt"
21906,"Comte Georges de Vogue Chambolle Musigny Village 1985 0,75 l(2)",NULL,1,NULL,0,"3 cm, Etiketten leicht verschmutzt, mit Importeur-Rückenetikett, 1x Aufkleber an der Kapsel"
21907,"Chateau Prieure-Lichine 1985 0,75 l",NULL,1,1,0,"ts, Etikett ganz leicht kellergrau"
21909,"Inniskillin Winery  Inniskillin Cabernet franc Icewine 1999 0,375 l",NULL,1,NULL,0,"0,5 cm, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt"
21910,"Tenuta San Guido Sassicaia 1992 0,75 l",NULL,1,1,0,"ts, Etikett leicht beschädigt, ganz leicht verschmutzt"
21911,"Leclerc-Briant Cuvee Divine Brut Millessime 1989 0,75 l",1,1,1,92,"1 cm, Etikett ganz leicht beschädigt"
21912,"Lheraud, Guy Cuvee 30 Petite Champagne Cognac NV 0,375 l",NULL,1,1,0,"ts"
21913,"Antinori Tignanello 2003 0,75 l(1)",1,1,1,92,"in, Etikett ganz leicht verschmutzt"
21914,"Weingut von Winning Deidesheimer Kieselberg Riesling Grosses Gewächs 2010 0,75 l(1)",NULL,1,1,0,"0,5 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
21915,"Chateau Sociando-Mallet 2010 0,75 l",1,1,1,91,"hf-in"
21916,"De Squeyre, Charles Armagnac 1904 0,7 l",NULL,1,NULL,0,"ts, Etikett leicht verschmutzt"
21917,"Domaine Michel Niellon Batard Montrachet Grand Cru 1996 0,75 l",NULL,1,NULL,0,"0,5 cm, Etikett leicht verschmutzt, leicht kellergrau"
21918,"Chateau Certan de May 2011 0,75 l",NULL,1,1,0,"in"
21919,"Fonseca, Jose Maria Garrafeira P-1977 Vinho tinto 1984 0,75 l",NULL,1,1,0,"hs, Etikett beschädigt, ganz leicht verschmutzt, kellergrau"
21920,"Kühn, Peter Jakob Oestricher Doosberg Riesling Erstes Gewächs 2003 0,75 l(1)",NULL,1,1,0,"0,5 cm"
21921,"Chateau Viramiere 2007 0,75 l",NULL,1,1,0,"in, Etiketten fleckig"
21922,"Chateau Montrose 1990 0,75 l",1,1,1,10,"in, Etikett ganz leicht verschmutzt, Kapsel ganz leicht beschädigt"
21923,"Domaine de la Solitude Chateauneuf-du-Pape Reserve Secrete 2006 0,75 l",1,1,1,95,"1 cm"
21924,"Chateau d´ Yquem 1984 0,375 l",NULL,1,NULL,0,"ts, Etikett leicht verschmutzt"
21925,"Chateau Haut Bergey 2000 0,75 l",1,1,1,94,"in"
21926,"Bodegas Riojanas Vina Albina Reserva 2001 0,75 l",NULL,1,NULL,0,"in, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt"
21927,"Clavelier, Bruno Vosne Romanee Les Beaux Monts Vieilles Vignes 1er Cru 2009 0,75 l(1)",1,1,1,93,"0,5 cm, Etikett ganz leicht verschmutzt"
21928,"Chateau Figeac 1950 0,75 l",1,1,1,97,"hs, Etiketten ganz leicht verschmutzt, ganz leicht kellergrau"
21929,"Deutz Blanc de Blancs Brut 1973 0,75 l",NULL,1,1,0,"1,5 cm, Etikett ganz leicht verschmutzt"
21930,"Stag's Leap Wine Cellars Cabernet Sauvignon ""Artemis"" 2013 0,75 l",NULL,1,NULL,0,"in, Etiketten leicht verschmutzt"
21931,"Chateau Montrose 1988 0,75 l",NULL,1,1,0,"in, Etikett ganz leicht verschmutzt"
21932,"Domaine Weinbach/Faller, Colette Tokay Pinot Gris ""Clos des Capucins"" Vendanges Tardives 1985 0,375 l(2)",NULL,1,1,0,"3 cm, Kapseln oxidiert"
21933,"Chateau Rieussec 1990 0,75 l",1,1,1,90,"in, Etikett stark beschädigt, stark verschmutzt"
21934,"Baron Philippe de Rothschild Mouton Cadet 1999 0,75 l",NULL,1,1,0,"in, Etiketten ganz leicht verschmutzt"
21935,"Sempe Armagnac Grande Reserve - 40% Vol. NV 0,7 l",NULL,1,NULL,0,"ts"
21964,"Chateau de la Gardine Chateauneuf-du-Pape 2015 0,75 l(1)",NULL,1,NULL,0,"0,5 cm"
21937,"Schubert von, Carl Gutsverwaltung Maximin Grünhäuser Abtsberg Riesling Kabinett 1992 0,375 l(1)",NULL,1,NULL,0,"0,5 cm, Etikett ganz leicht verschmutzt"
21938,"Conterno, Aldo Granbussia Barolo Riserva 1988 0,75 l",1,1,1,95,"0,5 cm, Etikett ganz leicht verschmutzt"
21939,"Chateau Mouton-Rothschild 2000 0,75 l",1,1,1,96,"in"
21940,"Pahlmeyer Proprietary Red 1994 0,75 l",1,1,1,96,"in, Etikett ganz leicht beschädigt"
21941,"Chateau Pichon Longueville Baron 1994 0,75 l",NULL,1,1,0,"in"
21942,"Chateau Sociando-Mallet 2001 0,75 l",1,1,1,93,"in, Kapsel ganz leicht beschädigt"
21943,"Clos des Papes, Avril Chateauneuf-du-Pape 2007 0,75 l",1,1,1,10,"0,5 cm"
21944,"Chateau Pichon Longueville Comtesse de Lalande 1990 1,5 l",NULL,1,1,0,"in-ts, Etikett ganz leicht verschmutzt, Farbabrieb an der Kapsel"
21945,"Chateau Pavie 1990 0,75 l",1,1,1,92,"ts, leichter Etikettabrieb"
21946,"Vieux Chateau Certan 2000 0,75 l",1,1,1,95,"in"
21947,"Chateau Leoville-Barton 1996 1,5 l",1,1,1,93,"in, Etikett ganz leicht verschmutzt, ganz leicht kellergrau, Kapsel ganz leicht beschädigt"
21948,"Koehler-Ruprecht Kallstadter Saumagen Riesling Spätlese ""R"" trocken 2007 0,75 l",NULL,1,1,0,"0,5 cm, Etiketten ganz leicht verschmutzt"
21949,"Weingut Knipser Dirmsteiner Mandelpfad Riesling Grosses Gewächs 2014 1,5 l",NULL,1,1,0,"1 cm"
21950,"Prieur, Jacques Beaune Champs Pimont 1er Cru 2007 0,75 l",NULL,1,1,0,"1 cm"
21951,"Chateau Cantemerle 1998 0,75 l",NULL,1,1,0,"in"
21952,"Chateau Lascombes 2004 0,75 l",1,1,1,93,"in"
21953,"Chateau Pontet-Canet 2004 0,75 l",1,1,1,92,"in"
21954,"Chateau Haut-Bailly 2011 0,75 l",1,1,1,94,"in"
21955,"Chateau Leoville-Poyferre 2008 0,75 l",1,1,1,94,"in"
21956,"Graham´s Vintage Port 2000 0,75 l",1,1,1,94,"in"
21957,"Niepoort Late Bottled Vintage Port 1994 0,75 l",NULL,1,1,0,"in"
21958,"Chateau Palmer 1986 0,75 l",1,1,NULL,92,"in, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
21959,"Weingut Müller-Catoir Mußbacher Eselshaut Rieslaner Trockenbeerenauslese 2001 0,375 l",NULL,1,NULL,0,"0,5 cm"
21960,"Deutz Blanc de Blancs Brut 1966 0,75 l",NULL,1,NULL,0,"2 cm, Etikett stark beschädigt, stark verschmutzt, Depotbildung"
21961,"Weingut Müller-Catoir Haardter Mandelring Scheurebe Eiswein 1990 0,375 l",NULL,1,NULL,0,"0,5 cm"
21962,"Ornellaia 1991 0,75 l",NULL,1,NULL,0,"in, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
21963,"Domaine de la Janasse Chateauneuf-du-Pape ""Vielles Vignes"" 2010 0,75 l",1,1,NULL,10,"1 cm, Etiketten ganz leicht verschmutzt"
21965,"Koehler-Ruprecht Kallstadter Saumagen Riesling Beerenauslese 1997 0,75 l",NULL,1,NULL,0,"0,5 cm, Etiketten leicht verschmutzt, Kapsel leicht beschädigt, Kapseln oxidiert und korrodiert"
21966,"Bodegas Muga Torre Muga 1994 0,75 l",1,1,NULL,91,"ts"
21967,"Sterling Vineyards SVR Reserve Proprietary Red 1995 0,75 l",NULL,1,NULL,0,"in"
21968,"Zenato Amarone della Valpolicella Classico Riserva 1985 0,75 l",NULL,1,1,0,"3 cm"
21969,"Vieux Chateau Certan 1998 0,75 l",1,1,1,92,"in"
21970,"Delagrange Bachelet Batard Montrachet Grand Cru 1990 0,75 l",NULL,1,1,0,"0,5 cm, Etikett leicht verschmutzt"
21971,"Bodegas Gallego Zapatero Yotuel Finca La Nava 2011 0,75 l",NULL,1,1,0,"0,5 cm, Etiketten ganz leicht verschmutzt"
21972,"Erika Obermeyer Meticulous Sauvignon Blanc 2017 0,75 l",NULL,1,1,0,"0,5 cm"
21973,"Chateau Montrose 1989 1,5 l",1,1,1,10,"in, Etikett verschmutzt, Kapsel ganz leicht beschädigt"
21974,"Leitz, Josef Riesling Rüdesheimer Berg Rottland ""Alte Reben"" trocken 2006 0,75 l",NULL,1,1,0,"0,5 cm"
21975,"Spioenkop Wines Riesling 2015 0,75 l",NULL,1,1,0,"1 cm"
21976,"Tenuta San Guido Sassicaia 1991 0,75 l",NULL,1,1,0,"ts"
21977,"Chateau Smith-Haut-Lafitte Chateau Smith-Haut-Lafitte rouge 2009 0,75 l",1,1,1,10,"in"
21978,"Burge Family Old Vine Shiraz 1996 0,75 l",NULL,1,NULL,0,"in, Etiketten ganz leicht verschmutzt"
21979,"Pichler, F.X. Loibner Steinertal Riesling Smaragd 2015 0,75 l",1,1,1,91,"0,5 cm"
21980,"Krug Vintage Brut 2000 0,75 l",1,1,1,95,"1 cm"
21981,"Clos Saint Jean Chateauneuf-du-Pape 2009 0,75 l",1,1,1,90,"0,5 cm"
21982,"Bollinger R.D. Extra Brut 1999 1,5 l",NULL,1,NULL,0,"1 cm, degorge en avril 2012"
21983,"Ziereisen Pinot Noir ""Jaspis"" trocken 2011 0,75 l",NULL,1,1,0,"0,5 cm"
21984,"Domaine Didier Daguenau Pouilly-Fumé ""Pur Sang"" 2004 0,75 l(1)",1,1,NULL,93,"1 cm, Rückenetikett leicht zerkratzt"
21985,"Chateau Haut-Brion 1990 0,75 l",1,1,1,98,"1 cm, Etikett stark verschmutzt"
21986,"Gaja, Angelo Barbaresco Costa Russi 1998 0,75 l",1,1,1,96,"1 cm, Etikett ganz leicht verschmutzt"
