"id","name","winepoints_signalled","state_signalled","sold","winepoints","state"
43714,"Weingut Dr. Bürklin-Wolf Wachenheimer Gerümpel Riesling Beerenauslese 1989 0,75 l",NULL,1,1,0,"0,5 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
43715,"Weil, Robert Kiedrich Gräfenberg Riesling Trockenbeerenauslese 2009 0,75 l",1,1,NULL,95,"2 cm"
43716,"Chateau Laville-Haut-Brion Chateau Laville-Haut-Brion blanc 1989 0,75 l",1,1,1,96,"ts, Etikett ganz leicht beschädigt, leicht verschmutzt"
43717,"Bonneau, Henri Chateauneuf-du-Pape Reserve des Celestins 2005 0,75 l",1,1,1,96,"0,5 cm"
43718,"Chapoutier, Max Ermitage de L'Oree blanc 2006 0,75 l",1,1,1,99,"2,5 cm"
43719,"Chateau de Beaucastel Chateauneuf-du-Pape Hommage a Jacques Perrin 2009 0,75 l",1,1,1,99,"0,5 cm"
43720,"Chateau Rayas Chateauneuf-du-Pape Reserve 2005 0,75 l",1,1,1,96,"0,5 cm"
43721,"Chateau Montrose 2019 0,75 l",1,1,1,96,"in"
43722,"Chateau Montrose 2019 0,75 l",1,1,1,96,"in"
43723,"Chateau Leoville-Barton 2019 0,75 l",1,1,1,94,"in"
43724,"Bonneau du Martray Corton-Charlemagne Grand Cru 2011 0,75 l(1)",1,1,1,91,"0,5 cm, Etikett ganz leicht verschmutzt"
43725,"Mitchelton Cabernet Sauvignon Print Label 1994 0,75 l(1)",NULL,1,1,0,"ts"
43726,"Chateau La Fleur de Bouard 1999 0,75 l",NULL,1,1,0,"ts"
43727,"Chateau La Sergue 1996 0,75 l",NULL,1,1,0,"in"
43728,"Chateau Haut-Brion Bahans Haut-Brion, 2e Vin de Haut-Brion 1994 0,75 l(1)",NULL,1,1,0,"in"
43729,"Chateau Haut-Brion 1958 0,75 l",NULL,1,1,0,"5 cm, Etikett stark beschädigt, verschmutzt, Kapsel oxidiert und korrodiert"
43730,"Weingut Egon Müller Scharzhofberger Riesling Auslese Weiße Kapsel Versteigerungswein 2001 0,75 l",NULL,1,NULL,0,"1 cm, Etikett beschädigt, verschmutzt, ganz leicht kellergrau"
43732,"Chateau Moulinet 1983 0,75 l",NULL,1,1,0,"in-ts, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt, Kapsel ganz leicht beschädigt"
43733,"Alzinger, Leo Loibner Steinertal Riesling Smaragd 2020 0,75 l",NULL,1,1,0,"0,5 cm"
43734,"Weingut Keller Riesling RR   2018 0,75 l(2)",NULL,1,1,0,"0,5 cm"
43735,"Staatsweingüter Kloster Eberbach Rüdesheimer Berg Schloßberg Spätburgunder Großes Gewächs Cabinettkeller 2012 0,75 l",NULL,1,1,0,"0,5 cm"
43736,"Gantenbein Pinot Blanc Auslese 2001 0,75 l",NULL,1,NULL,0,"3,5 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, Kapsel ganz leicht beschädigt"
43737,"Weingut Nelles Nelles Spätburgunder B48 trocken 1997 0,75 l(1)",NULL,1,NULL,0,"2,5 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
43738,"Lageder, Alois Cabernet Löwengang 1998 0,75 l",NULL,1,1,0,"in"
43739,"Erika Obermeyer Sauvignon Blanc 2017 0,75 l",NULL,1,1,0,"0,5 cm"
43740,"Baron Gaston Legrand Vieil Armagnac 1952 0,7 l",NULL,1,1,0,"ts"
43741,"Domaine Escloupe Bas Armagnac  1921 0,7 l",NULL,1,NULL,0,"5,5 cm"
43742,"Gelas, B. & Fils Vieil Armagnac 1931 0,7 l",NULL,1,NULL,0,"5 cm"
43743,"Vaghi Bas Armagnac 1959 0,7 l",NULL,1,NULL,0,"ts, mit Zertifikat"
43744,"Clemente Guasti Barolo Riserva 1991 0,75 l",NULL,1,1,0,"2 cm"
43745,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2006 0,75 l",1,1,1,91,"0,5 cm"
43746,"Bollinger Grande Annee Rosé Brut 2002 0,75 l",1,1,1,94,"1 cm"
43747,"Domaine Chandon de Briailles Corton Bressandes Grand Cru 1999 0,75 l",NULL,1,NULL,0,"0,5 cm"
43748,"Domaine Pavelot Savigny les Beaune Aux Gravains 1er Cru 2009 0,75 l(1)",NULL,1,1,0,"1 cm, Etikett ganz leicht verschmutzt"
43749,"Cave de Tain Crozes Hermitage Les Haut Fiefs 2001 0,75 l(1)",NULL,1,1,0,"0,5 cm, Etikett leicht verschmutzt"
43750,"Chateau Lagrange 1975 0,75 l(4)",NULL,1,NULL,0,"ts-hs, Etiketten leicht verschmutzt, spanischer Importeur"
43751,"Chateau Doisy-Daene 2012 0,75 l",1,1,1,90,"ts"
43752,"Chateau Doisy-Daene 2012 0,75 l",1,1,1,90,"ts"
43753,"Bertani Recioto della Valpolicella Classico Superiore 1969 0,75 l",NULL,1,1,0,"4,5 cm, Etikett ganz leicht beschädigt, leicht verschmutzt, ganz leicht kellergrau"
43754,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,96,"1 cm, Etikett stark beschädigt"
43755,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,96,"1 cm"
43756,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,96,"1 cm"
43757,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,96,"1 cm"
43758,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,96,"1 cm"
43759,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,96,"1 cm"
43760,"Giacosa, Bruno Falletto di Serralunga Barolo 2003 0,75 l",1,1,1,91,"in"
43761,"Giacosa, Bruno Le Rocche del Falletto Barolo 2003 0,75 l",1,1,1,94,"in"
43762,"Chateau Musar Chateau Musar red 1981 0,75 l",1,1,1,93,"ts, Etikett leicht verschmutzt"
43763,"Chateau Musar Chateau Musar red 1988 0,75 l",1,1,1,93,"ts, Etikett ganz leicht verschmutzt"
43764,"Chateau Musar Chateau Musar red 1990 0,75 l(1)",NULL,1,1,0,"hs, Etikett ganz leicht verschmutzt"
43765,"Chateau Musar Chateau Musar red 1994 0,75 l(1)",1,1,1,90,"ts, Etikett leicht verschmutzt"
43766,"Chateau Musar Chateau Musar red 1999 0,75 l(1)",1,1,1,91,"in"
43767,"Spioenkop Wines Riesling 2015 0,75 l",NULL,1,1,0,"1 cm"
43768,"Mellasat Viognier 2017 0,75 l",NULL,1,1,0,"0,5 cm"
43769,"Erika Obermeyer Syrah 2017 0,75 l",NULL,1,1,0,"0,5 cm"
43770,"Domaine Joseph Matrot Meursault Les Perrieres 1er Cru 2011 3,0 l",NULL,1,1,0,"1 cm"
43771,"Domaine Joseph Matrot Meursault Les Perrieres 1er Cru 2013 1,5 l",NULL,1,1,0,"0,5 cm"
43772,"Domaine Joseph Matrot Meursault Les Perrieres 1er Cru 2013 1,5 l",NULL,1,1,0,"0,5 cm"
43773,"Domaine Joseph Matrot Meursault Les Perrieres 1er Cru 2014 1,5 l",NULL,1,1,0,"0,5 cm"
43774,"Domaine Joseph Matrot Meursault Les Perrieres 1er Cru 2014 1,5 l",NULL,1,1,0,"0,5 cm"
43775,"Domaine Faiveley Chambertin Clos de Beze Grand Cru 1996 0,75 l",NULL,1,1,0,"1,5 cm, Etikett ganz leicht beschädigt, leicht verschmutzt"
43776,"Domaine Faiveley Mazis-Chambertin Grand Cru 1999 0,75 l",NULL,1,NULL,0,"0,5 cm, Etikett ganz leicht verschmutzt"
43777,"Domaine Louis Trapet Chambertin Grand Cru 2001 0,75 l",NULL,1,1,0,"1 cm, Etikett ganz leicht verschmutzt"
43778,"Domaine Louis Trapet Chambertin Grand Cru 2004 0,75 l",NULL,1,1,0,"1,5 cm, Etikett leicht verschmutzt"
43779,"Hudelot-Noellat, Alain Vosne Romanee ""Les Suchots"" 1er Cru 2007 0,75 l",NULL,1,1,0,"1 cm"
43780,"Chateau Landereau Chateau Landereau Cuvee Prestige Merlot Vieilles Vignes 2018 0,75 l",NULL,1,1,0,"in"
43781,"Chateau Citran 1961 0,75 l(1)",NULL,1,1,0,"Abfüller: de Luze, Bordeaux, ms, Etikett verschmutzt, Kapsel ganz leicht beschädigt, Leckspuren"
43782,"Magpie Estate ""The Black Sock"" Shiraz-Mourvedre 1998 0,75 l",1,1,1,95,"in-ts"
43783,"Domaine Meo-Camuzet Vosne Romanee Les Chaumes 1er Cru 2016 1,5 l",1,1,1,90,"2,5 cm"
43784,"Chateau Margaux 1955 0,75 l",NULL,1,NULL,0,"ms, Etikett ganz leicht beschädigt, verschmutzt, Zusatzetikett: Berry Brothers"
43785,"Chateau Margaux 1955 0,75 l",NULL,1,NULL,0,"ms, Etikett leicht beschädigt, stark verschmutzt, Zusatzetikett: Berry Brothers"
43786,"Moret, David Puligny Montrachet les Folatieres 1er Cru 2010 0,75 l",NULL,1,1,0,"1 cm, Etikett ganz leicht beschädigt"
43787,"Serafin Pere et Fils Charmes Chambertin Grand Cru 2010 0,75 l",1,1,1,94,"0,5 cm"
43788,"Serafin Pere et Fils Charmes Chambertin Grand Cru 2010 0,75 l",1,1,1,94,"0,5 cm"
43789,"Jadot, Louis Montrachet Grand Cru 2009 0,75 l",1,1,1,93,"0,5 cm, Etikett ganz leicht verschmutzt, Kapsel leicht beschädigt"
43790,"Chateau Mouton-Rothschild 1982 0,75 l",1,1,1,10,"ts, Etikett leicht beschädigt, leicht verschmutzt"
43791,"Chateau Smith-Haut-Lafitte Chateau Smith-Haut-Lafitte rouge 1985 0,75 l",NULL,1,1,0,"ts, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt"
43792,"Chateau La Conseillante 1994 0,75 l",NULL,1,1,0,"in"
43793,"Mondavi/Rothschild Opus One 1994 0,75 l",1,1,1,92,"ts, Etiketten ganz leicht verschmutzt"
43794,"Mondavi/Rothschild Opus One 1994 0,75 l",1,1,1,92,"ts, Etiketten ganz leicht verschmutzt"
43795,"Weingut Wirsching Iphöfer Julius Echter Berg Riesling Grosses Gewächs 2017 0,75 l(1)",NULL,1,1,0,"0,5 cm"
43796,"Koehler-Ruprecht Kallstadter Saumagen Riesling ""R"" Auslese trocken 2005 0,75 l(1)",1,1,1,93,"0,5 cm"
43797,"Weingut Pfeffingen Fuhrmann-Eymael Ungsteiner Honigsäckel Riesling Eiswein 1991 0,375 l",NULL,1,1,0,"0,5 cm, Etikett verschmutzt"
43798,"Domaine du Mas Blanc Banyuls 1985 0,75 l(1)",NULL,1,1,0,"in"
43799,"Chateau de Beaucastel Chateauneuf-du-Pape 1999 0,75 l(1)",1,1,1,91,"1 cm, Etikett ganz leicht verschmutzt"
43800,"La Rioja Alta Gran Reserva 904 1982 0,75 l(1)",NULL,1,1,0,"ts"
43801,"La Rioja Alta Gran Reserva 904 1995 0,75 l",NULL,1,1,0,"in"
43802,"Luis Canas Reserva Seleccion de Familia 1995 0,75 l",NULL,1,1,0,"in"
43803,"Marques de Murrieta Castillo Ygay Gran Reserva 1994 0,75 l(2)",NULL,1,1,0,"in"
43804,"Marques de Murrieta Castillo Ygay Gran Reserva Especial 1959 0,75 l",NULL,1,1,0,"ts"
43805,"Marques de Murrieta Castillo Ygay Gran Reserva Especial 1959 0,75 l",NULL,1,1,0,"ts"
43806,"Marques de Murrieta Dalmau Reserva 1994 0,75 l",NULL,1,1,0,"ts"
43807,"Marques de Riscal Baron de Chirel Reserva 1994 0,75 l",NULL,1,1,0,"in, Etiketten ganz leicht beschädigt, verschmutzt"
43808,"Vega de Toro Numanthia 2005 0,75 l",1,1,1,96,"ts"
43809,"Mondavi Cabernet Sauvignon unfiltered 1988 0,75 l",NULL,1,1,0,"ts-hs, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt"
43810,"Chateau Rayas Chateauneuf-du-Pape Reserve 2007 0,75 l",1,1,1,95,"0,5 cm, Etikett ganz leicht verschmutzt"
43811,"Domaine Jean-Louis Chave Hermitage 1985 0,75 l",1,1,1,91,"0,5 cm, Etikett leicht verschmutzt"
43812,"Domaine Jean-Louis Chave Hermitage 2009 0,75 l",1,1,1,10,"0,5 cm"
43813,"Neyret-Gachet Chateau Grillet 1988 0,75 l",NULL,1,1,0,"2 cm, Etikett ganz leicht verschmutzt"
43814,"Chateau Suduiraut 1983 0,75 l",NULL,1,1,0,"ts, Etikett leicht verschmutzt"
43815,"Bodegas Vega Sicilia Unico Gran Reserva 1981 0,75 l",1,1,1,96,"ts, Etikett leicht verschmutzt"
43816,"Moueix, Chr./John Daniel Society Dominus 1991 0,75 l",1,1,1,99,"ts, Etikett ganz leicht verschmutzt"
43817,"Sine Qua Non Dirt Vernacular Grenache 2016 0,75 l",1,1,1,98,"in"
43818,"Sine Qua Non The Hated Hunter 2017 0,75 l",1,1,1,98,"in"
43819,"Weingut Clemens Busch Pündericher Marienburg Riesling Grosses Gewächs 2019 1,5 l",1,1,NULL,95,"2 cm"
44305,"Gros, A.F. Richebourg Grand Cru 1999 0,75 l",NULL,1,1,0,"0,5 cm, Etikett verschmutzt, Kapsel ganz leicht beschädigt"
43820,"Chateau Lafleur Pensees de Lafleur, 2e Vin de Lafleur 1994 0,75 l",NULL,1,NULL,0,"ts, Etiketten ganz leicht verschmutzt, Kapsel ganz leicht beschädigt"
43821,"Chateau Barde Haut 2002 0,75 l",NULL,1,1,0,"in"
43822,"Chateau Clos Badon 2001 0,75 l",NULL,1,1,0,"in"
43823,"Chateau Grand Corbin Despagne 2002 0,75 l",NULL,1,1,0,"in-ts"
43824,"Chateau Patris 2002 0,75 l",NULL,1,1,0,"ts"
43825,"Fattoria di Felsina Maestro Raro 1993 0,75 l",NULL,1,NULL,0,"ts"
43826,"Fattoria di Felsina Maestro Raro 1994 0,75 l",NULL,1,1,0,"ts"
43827,"Chateau Musar Chateau Musar red 1970 0,75 l",NULL,1,1,0,"ts, Etikett ganz leicht beschädigt, stark verschmutzt, Kapsel beschädigt, Etikett mit Klebestreifen befestigt"
43828,"Krug Grande Cuvee Brut NV 0,75 l",1,1,1,91,"1 cm"
43829,"Krug Grande Cuvee Brut NV 0,75 l",1,1,1,91,"1 cm"
43830,"Pichler, F.X. Ried Kellerberg Riesling  2020 1,5 l",1,1,1,95,"0,5 cm"
43831,"Leasingham Shiraz Classic 1994 0,75 l",NULL,1,NULL,0,"ts"
43832,"Staatsweingüter Kloster Eberbach Rauenthaler Baikenkopf Riesling Grosses Gewächs Cabinetkeller 2015 0,75 l(4)",1,1,1,90,"0,5 cm, Etiketten verschmutzt"
43833,"Staatsweingüter Kloster Eberbach Erbacher Marcobrunn Riesling Großes Gewächs 2015 0,75 l(1)",NULL,1,1,0,"0,5 cm"
43834,"Chateau Lafite-Rothschild 1989 0,75 l",1,1,1,90,"in, Etikett stark beschädigt, verschmutzt, Kapsel ganz leicht beschädigt"
43835,"Chateau Lafite-Rothschild 1990 0,75 l",1,1,1,96,"in, Etikett leicht beschädigt, stark verschmutzt, Kapsel ganz leicht beschädigt"
43836,"Chateau Latour 1989 0,75 l",1,1,1,94,"in, Etikett ganz leicht verschmutzt, Kapsel ganz leicht beschädigt"
43837,"Conterno, Aldo Barolo Romirasco 2010 0,75 l",1,1,NULL,98,"0,5 cm, Etiketten ganz leicht verschmutzt"
43838,"Bodegas Vega Sicilia Unico Gran Reserva 2004 0,75 l",1,1,1,97,"in"
43839,"Weingut Kees-Kieren Erdener Treppchen Riesling Spätlese** Versteigerungswein Bernkasteler Ring 2017 0,75 l",NULL,1,1,0,"0,5 cm"
43840,"Chateau de Beaucastel Chateauneuf-du-Pape 1995 0,75 l",1,1,1,95,"1 cm, Etikett ganz leicht verschmutzt"
43841,"Fürst, Rudolf Bürgstadter Centgrafenberg Spätburgunder ""R"" Spätlese trocken 1999 0,75 l",NULL,1,1,0,"1 cm"
43842,"Fürst, Rudolf Bürgstadter Centgrafenberg Spätburgunder ""R"" Spätlese trocken 1999 0,75 l",NULL,1,1,0,"1 cm"
43843,"Fürst, Rudolf Bürgstadter Centgrafenberg Spätburgunder ""R"" Spätlese trocken 1999 0,75 l(1)",NULL,1,1,0,"2 cm"
43844,"Lehmen, Josef Schweicher Annaberg Riesling Auslese 1973 0,75 l(1)",NULL,1,1,0,"2 cm, Etikett beschädigt, verschmutzt"
43845,"Feuillatte, Nicolas Cuvee Palmes d'Or Brut 1998 0,75 l",1,1,1,90,"1 cm"
44306,"Gros, A.F. Richebourg Grand Cru 2004 0,75 l",NULL,1,1,0,"0,5 cm"
43846,"Feuillatte, Nicolas Cuvee Palmes d'Or Brut 1998 0,75 l",1,1,1,90,"1 cm"
43847,"Domaine Cauhape Symphonie de Novembre 1999 0,375 l",NULL,1,1,0,"ts, Etiketten ganz leicht verschmutzt"
43848,"Domaine Cauhape Symphonie de Novembre 1999 0,375 l",NULL,1,1,0,"ts, Etiketten ganz leicht verschmutzt"
43849,"Chateau de Saint Cosme Gigondas ""Hominis Fides"" 2006 0,75 l(1)",1,1,1,95,"1 cm, Etikett ganz leicht verschmutzt"
43850,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,96,"1 cm"
43851,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,96,"1 cm"
43852,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,96,"1 cm"
43853,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,96,"1 cm"
43854,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,96,"1 cm"
43855,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,96,"1 cm"
43856,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,96,"1 cm"
43857,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,96,"1 cm"
43858,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,96,"1 cm"
43859,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,96,"1 cm"
43860,"Erika Obermeyer Syrah-Grenache- Cinsault 2016 0,75 l",NULL,1,NULL,0,"0,5 cm"
43861,"Gut Hermannsberg Niederhäuser Hermannsberg Riesling Eiswein 1998 0,375 l",NULL,1,1,0,"0,5 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
43862,"Winzergenossenschaft Weinbiet Mußbach Gimmeldinger Gimmeldinger Meerspinne Ruländer Beerenauslese 1989 0,75 l",NULL,1,1,0,"0,5 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
43863,"Weber Erbe Dienheimer Paterhof Riesling Eiswein 1996 0,75 l",NULL,1,1,0,"3,5 cm"
43864,"Raveneau Chablis Butteaux 1er Cru 2007 0,75 l",1,1,1,92,"1 cm, Kapsel beschädigt"
43865,"Raveneau Chablis Butteaux 1er Cru 2009 0,75 l",1,1,1,91,"0,5 cm"
43866,"Raveneau Chablis Montee de Tonnerre 1er Cru 2009 0,75 l",1,1,1,90,"0,5 cm"
43867,"Raveneau Chablis Vaillons 1er Cru 2006 0,75 l",1,1,1,93,"1 cm"
43868,"Billecart Salmon Blanc de Blancs Grand Cru Brut NV 0,75 l",1,1,1,92,"1 cm"
43869,"Bollinger Vintage R.D. Extra Brut 1990 0,75 l",1,1,1,97,"1 cm, degorge: 2003"
43870,"Hudelot-Noellat, Alain Vosne Romanee ""Les Suchots"" 1er Cru 2008 0,75 l",NULL,1,1,0,"0,5 cm, Etikett ganz leicht verschmutzt"
43894,"Chateau Haut-Bailly 2010 0,75 l",1,1,1,95,"in"
43871,"Hudelot-Noellat, Alain Vosne Romanee ""Les Suchots"" 1er Cru 2009 0,75 l",1,1,1,91,"0,5 cm"
43872,"Hudelot-Noellat, Alain Vosne Romanee ""Les Suchots"" 1er Cru 2009 0,75 l",1,1,1,91,"0,5 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
43873,"Hudelot-Noellat, Alain Vosne Romanee ""Les Suchots"" 1er Cru 2010 0,75 l",1,1,1,91,"1 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
43874,"Maniere, Richard Echezeaux Grand Cru 2001 3,0 l",NULL,1,1,0,"2,5 cm, Etikett leicht verschmutzt"
43875,"Maniere, Richard Echezeaux Grand Cru 2009 3,0 l",NULL,1,1,0,"0,5 cm, Etikett ganz leicht verschmutzt"
43876,"Bodega Aleanna Gran Enemigo Gualtallary Single Vineyard 2016 1,5 l",1,1,1,99,"in"
43877,"Ress, Balthasar Rüdesheimer Berg Rottland Riesling Erstes Gewächs 2016 0,75 l",NULL,1,1,0,"0,5 cm"
43878,"Chateau de Laubade Armagnac 1945 0,7 l",NULL,1,1,0,"5 cm"
43879,"Chateau de Laubade Armagnac 1946 0,7 l",NULL,1,NULL,0,"4 cm"
43880,"Jadot, Louis Montrachet Grand Cru 2009 0,75 l",1,1,1,93,"0,5 cm, Etikett ganz leicht verschmutzt"
43881,"Jadot, Louis Montrachet Grand Cru 2009 0,75 l",1,1,1,93,"0,5 cm, Etikett ganz leicht verschmutzt"
43882,"Chateau Doms Chateau Doms Rouge   1995 0,375 l",NULL,1,1,0,"ts, Etiketten leicht verschmutzt"
43883,"Cecchi Coevo Rosso  2007 0,75 l",NULL,1,1,0,"ts"
43884,"Chateau Simian Chateauneuf-du-Pape les Grandes Grenachieres d'Hippolyte 2007 0,75 l",1,1,1,98,"1,5 cm"
43885,"Deux Freres Liberte Cabernet Sauvignon 2012 0,75 l",NULL,1,NULL,0,"in"
43886,"Chateau d´Issan 1996 0,75 l",NULL,1,1,0,"in"
43887,"Clos des Papes, Avril Chateauneuf-du-Pape 2000 0,75 l(1)",1,1,1,95,"0,5 cm"
43888,"Clos des Papes, Avril Chateauneuf-du-Pape 2003 0,75 l",1,1,1,97,"0,5 cm"
43889,"Clos des Papes, Avril Chateauneuf-du-Pape 2003 0,75 l",1,1,1,97,"1 cm"
43890,"Chateau Margaux 2018 0,75 l",1,1,1,10,"in, OHK mit Originalband verschlossen, Füllstand geschätzt"
43891,"Chateau Rauzan-Segla 2016 0,75 l",1,1,1,97,"in"
43892,"Chateau Lynch-Bages 2010 0,75 l",1,1,1,97,"in"
43893,"Chateau Mouton-Rothschild 2018 0,75 l",1,1,1,99,"in, OHK mit Originalband verschlossen, Füllstand geschätzt"
43895,"Chateau Haut-Brion 2018 0,75 l",1,1,1,10,"1 cm"
43896,"Chateau Smith-Haut-Lafitte Chateau Smith-Haut-Lafitte rouge 2016 0,75 l",1,1,1,98,"in"
43897,"Chateau l´Angelus 2018 0,75 l",1,1,1,97,"in, OHK mit Originalband verschlossen, Füllstand geschätzt"
43898,"Chateau Cos d´Estournel 2018 0,75 l",1,1,1,98,"in"
43899,"Chateau Leoville-Poyferre 2010 0,75 l",1,1,1,94,"in"
43900,"Chateau la Dauphine 1964 0,75 l(1)",NULL,1,1,0,"Abfüller: Bachmann, Bremen, hs, Etikett beschädigt, stark verschmutzt"
43901,"Chateau d´Issan 1955 0,75 l",NULL,1,1,0,"Abfüller: Bachmann, Bremen, hs, Etiketten ganz leicht beschädigt, verschmutzt"
43902,"Chateau d´Issan 1955 0,75 l",NULL,1,1,0,"Abfüller: Bachmann, Bremen, hs, Etiketten ganz leicht beschädigt, verschmutzt, 1 x Kapsel oxidiert"
43903,"Chateau d´Issan 1970 0,75 l",NULL,1,1,0,"Abfüller Cruse, hs, Kapsel stark beschädigt, Kapseln stark oxidiert und korrodiert"
43904,"Chateau Margaux 1955 0,75 l",NULL,1,1,0,"Negociant: Cruse, ms, Etikett ganz leicht verschmutzt, Kapsel beschädigt"
43905,"Chateau La Tour Cordouan 1948 0,75 l",NULL,1,1,0,"Abfüller: Bachmann, Bremen, hs, Etikett stark verschmutzt, Kapsel ganz leicht beschädigt, Kapsel oxidiert und korrodiert"
43906,"Chateau Lafite-Rothschild Carruades de Lafite, 2e Vin de Lafite-Rothschild 1954 0,75 l",NULL,1,1,0,"Abfüller: Lerbs und Hagedorn, Bremen, in, Etikett leicht beschädigt, verschmutzt, leicht kellergrau"
43907,"Chateau Latour 1955 0,75 l",1,1,1,94,"ms, Etikett ganz leicht verschmutzt"
43908,"Chateau Lynch-Bages 1955 0,75 l",1,1,1,92,"Abfüller: Bachmann, Bremen, lms, Etikett stark beschädigt, stark verschmutzt, stark kellergrau, Etikett: Schaffermahlzeit 1962"
43909,"Chateau Pontet-Canet 1970 0,75 l",NULL,1,1,0,"Abfüller: Cruse, ts, Etiketten stark verschmutzt"
43910,"Weingut Clemens Busch Pündericher Marienburg Riesling Grosses Gewächs 2019 1,5 l(2)",1,1,NULL,95,"2 cm"
43911,"Weingut Clemens Busch Pündericher Marienburg Rothenpfad Riesling Grosses Gewächs 2019 0,75 l",1,1,NULL,95,"0,5 cm"
43912,"Weingut Clemens Busch Pündericher Marienburg Rothenpfad Riesling Grosses Gewächs 2019 0,75 l",1,1,NULL,95,"0,5 cm"
43913,"Weingut Clemens Busch Pündericher Marienburg Rothenpfad Riesling Grosses Gewächs 2019 1,5 l",1,1,NULL,95,"2 cm"
43914,"Weingut Clemens Busch Pündericher Marienburg Rothenpfad Riesling Grosses Gewächs 2019 1,5 l",1,1,NULL,95,"2 cm"
43915,"Weingut Clemens Busch Pündericher Marienburg Rothenpfad Riesling Reserve Grosse Lage 2016 0,75 l",1,1,NULL,95,"0,5 cm"
43916,"Heymann Löwenstein Winninger Uhlen Laubach Riesling Erste Lage 2007 0,75 l(1)",1,1,1,91,"1,5 cm"
43917,"Weingut von Winning Forster Kirchenstück Riesling Grosses Gewächs 2010 0,75 l(2)",1,1,1,91,"0,5 cm"
43918,"Battenfeld Spanier Hohen Sulzer Kirchenstück Riesling Grosses Gewächs 2010 0,75 l(1)",NULL,1,1,0,"0,5 cm"
43919,"Domaine Faiveley Charmes Chambertin Grand Cru 1990 0,75 l",1,1,1,93,"2 cm, Etikett ganz leicht verschmutzt"
43920,"Krug Grande Cuvee Brut NV 0,75 l",1,1,1,91,"1 cm"
43921,"Krug Grande Cuvee Brut NV 0,75 l",1,1,1,91,"1 cm"
43922,"Krug Grande Cuvee Brut NV 0,75 l",1,1,1,91,"1 cm"
43923,"Krug Grande Cuvee Brut NV 0,75 l",1,1,1,91,"1 cm"
43924,"Krug Grande Cuvee Brut NV 0,75 l",1,1,1,91,"1 cm"
43925,"Krug Grande Cuvee Brut NV 0,75 l",1,1,1,91,"1 cm"
43926,"Krug Grande Cuvee Brut NV 0,75 l",1,1,1,91,"1 cm"
43927,"Krug Grande Cuvee Brut NV 0,75 l",1,1,1,91,"1 cm"
43928,"Krug Grande Cuvee Brut NV 0,75 l",1,1,1,91,"1 cm"
43929,"Krug Grande Cuvee Brut NV 0,75 l",1,1,1,91,"1 cm"
43930,"Domaine Meo-Camuzet Vosne Romanee Les Chaumes 1er Cru 2006 0,375 l",1,1,1,93,"0,5 cm"
43931,"Chateau Clos Rene 1988 0,75 l(1)",NULL,1,1,0,"hs, Etikett ganz leicht verschmutzt"
43932,"Weingut Freiherr Langwerth von Simmern´sches Rentamt Hattenheimer Nußbrunnen Riesling Beerenauslese 1999 0,75 l",NULL,1,NULL,0,"0,5 cm"
43933,"Staatsweingüter Kloster Eberbach Hochheimer Domdechaney Riesling Großes Gewächs Cabinettkeller 2015 0,75 l(1)",NULL,1,1,0,"0,5 cm"
43934,"Alzinger, Leo Riesling Hollerin Smaragd 2020 0,75 l",NULL,1,1,0,"0,5 cm"
43935,"Mellasat White Pinotage 2019 0,75 l",NULL,1,1,0,"0,5 cm"
